Asset label,Serial Number,Tag Mac Address,Department,Type,Status
asset2987,YUBNHUX,3A:63:16:49:CB:96,R&D,Furniture,In Use
asset2988,NJNPUYQ,13:CC:54:8D:59:9D,Marketing,Software,In Use
asset2989,PJ3FQF2,7C:E4:E7:AC:F1:E4,R&D,Software,In Use
asset2990,QDGSIYA,66:6B:56:9B:FB:C9,Sales,Devices,In Use
asset2991,B2WYPPX,42:F2:CD:B3:94:CA,R&D,Software,Available
asset2992,L52R722,50:A3:6A:1E:0F:92,HR,Software,Out of Service
asset2993,5M8R6HV,77:FA:67:5D:4B:18,Sales,Software,Available
asset2994,XCV2BNS,94:ED:FD:AD:45:36,HR,Furniture,Out of Service
asset2995,ZDQ1FF5,34:37:9A:FB:B0:DB,Sales,Software,Out of Service
asset2996,EP4ZH46,9D:41:5B:B9:D3:9C,Sales,Furniture,In Use
asset2997,8X9NSFZ,EC:02:E1:B0:2F:D0,Marketing,Devices,Out of Service
asset2998,8YS8KF7,1D:0F:A8:31:A5:7C,Sales,Furniture,Out of Service
asset2999,6VRPML5,D6:51:C8:81:71:E2,HR,Software,Out of Service
asset3000,4XWO1GG,D3:A6:EA:95:59:9C,Marketing,Furniture,In Use
asset3001,ANCM8TX,EF:EB:FC:15:33:23,Sales,Software,Out of Service
asset3002,FHB9H3P,A6:56:F3:78:37:14,HR,Software,In Use
asset3003,16D9TSQ,3B:92:95:7C:6A:79,Marketing,Software,Available
asset3004,JRINVGU,A6:A3:E3:52:36:41,Finance,Software,Out of Service
asset3005,LOGHRYF,D0:29:2B:62:6B:68,Finance,Furniture,Available
asset3006,AL9Z0CQ,C6:17:71:CD:51:74,Sales,Furniture,Out of Service
asset3007,6305K9C,01:A6:68:B7:3D:DF,Marketing,Software,Out of Service
asset3008,GCN3SZG,B9:4D:61:A8:9F:DC,Sales,Devices,In Use
asset3009,L14Y58H,54:FB:50:E1:AB:2B,Marketing,Software,Available
asset3010,L7935U7,3E:BA:56:03:8B:C1,HR,Devices,Available
asset3011,MZC8GAO,13:E5:17:0A:3B:EC,R&D,Devices,Out of Service
asset3012,16MG99M,6A:03:C5:DA:35:1F,Marketing,Software,Available
asset3013,HS11I8I,33:34:9F:ED:2B:E5,R&D,Software,Out of Service
asset3014,VMAMWEW,E4:06:B3:02:25:13,Sales,Software,Out of Service
asset3015,UULYNTE,2B:76:EB:DC:EE:C2,Marketing,Furniture,In Use
asset3016,ECMVXG4,24:06:92:C2:71:9B,HR,Furniture,In Use
asset3017,YSM78S1,D7:0E:29:08:51:BE,Marketing,Software,Out of Service
asset3018,7ELWAH9,0A:C5:50:7B:6A:95,Sales,Software,Available
asset3019,4WRK87W,88:7C:B7:E8:87:CD,R&D,Furniture,Out of Service
asset3020,NFSAONX,5C:D9:8C:1D:30:60,Finance,Furniture,In Use
asset3021,SYNUXX5,03:BD:2F:B1:4A:9A,R&D,Devices,Available
asset3022,L4DJDP6,D4:F6:B5:A7:37:3C,Marketing,Software,In Use
asset3023,JQVRUCD,6B:17:8F:88:E0:67,Sales,Furniture,Available
asset3024,S45MGOJ,D4:F3:7B:E7:28:7E,Finance,Furniture,Out of Service
asset3025,T3LJU1Y,99:3C:83:59:31:61,Sales,Devices,Out of Service
asset3026,B5XUUD7,B2:1D:B6:76:0C:D5,Marketing,Devices,Out of Service
asset3027,WJBOCKU,AE:58:06:7E:4E:65,Sales,Furniture,Out of Service
asset3028,3OBFHDV,56:D4:D9:88:CE:FC,Marketing,Furniture,Available
asset3029,0SASCK7,AD:42:4C:A6:14:F4,R&D,Software,Out of Service
asset3030,MEJCZER,FB:63:CC:9B:4D:FB,R&D,Devices,In Use
asset3031,RX1YU7Y,92:30:80:17:02:CC,Finance,Furniture,In Use
asset3032,LLCYP1R,B3:C6:BB:30:0B:43,Marketing,Software,In Use
asset3033,UEGQ4JL,34:7A:0F:95:B6:B1,R&D,Devices,Out of Service
asset3034,VH5ZO3G,6E:1A:AC:CE:AC:32,Sales,Software,Available
asset3035,ON1OTHR,CA:A0:D1:C4:87:A3,Sales,Devices,In Use
asset3036,HEUX53H,00:DA:3B:A9:C8:4C,Finance,Software,Out of Service
asset3037,JSA2KHX,F7:10:5A:65:FD:2D,Sales,Software,In Use
asset3038,48Y79UN,9B:E4:02:63:AD:23,R&D,Software,In Use
asset3039,AVF3CLY,97:0C:EF:23:32:B1,R&D,Software,Out of Service
asset3040,DRHZ7TI,06:45:4D:90:7F:94,Sales,Software,Out of Service
asset3041,80MD1R0,A5:02:43:CA:98:74,R&D,Furniture,In Use
asset3042,ROBQH0X,F3:92:53:D5:5C:56,Finance,Devices,Available
asset3043,RVMHF7U,9A:CE:71:93:47:15,Marketing,Furniture,Available
asset3044,DBRA8M3,AB:0D:43:9B:90:3A,Marketing,Furniture,In Use
asset3045,95H85G6,AB:15:07:12:B3:1B,Sales,Devices,Available
asset3046,QUMDAAE,07:9C:1B:F1:B0:7F,R&D,Devices,Out of Service
asset3047,C4JQ99K,56:6C:64:09:14:65,Sales,Software,In Use
asset3048,1GWGGA8,63:85:74:F1:AC:7F,R&D,Devices,In Use
asset3049,CRRWK6G,8C:0B:72:AC:16:6F,HR,Furniture,Available
asset3050,MY4EBSY,3D:89:CD:83:BF:9E,Sales,Software,In Use
asset3051,03FL5DM,68:9B:32:C4:62:45,Sales,Devices,In Use
asset3052,6384X4T,86:3A:59:AB:28:7A,Finance,Devices,In Use
asset3053,47MS47M,BC:2A:30:7F:7E:B8,Marketing,Furniture,Out of Service
asset3054,LGKSF16,1A:80:B8:A8:50:E8,Marketing,Devices,Available
asset3055,U71I92J,2F:1E:61:F1:5D:4B,Finance,Furniture,Available
asset3056,VNBA3HY,B8:22:8A:DF:BA:DB,Finance,Software,Available
asset3057,9LBEWWP,A6:30:FB:D0:FB:26,Sales,Software,In Use
asset3058,LW19FNF,62:A6:AD:46:17:EE,HR,Software,Out of Service
asset3059,BDSY0XN,68:36:98:7F:46:43,Finance,Devices,Available
asset3060,V4P7RF7,60:BD:97:57:A9:C1,Sales,Software,Out of Service
asset3061,V64P4IR,BF:05:17:5F:85:F3,Marketing,Devices,Out of Service
asset3062,D2ACBJA,42:50:2E:64:35:FB,R&D,Devices,Out of Service
asset3063,7SD3V31,76:A6:A2:82:2F:41,Finance,Devices,Out of Service
asset3064,0RUI0G8,A2:30:E9:0F:95:72,HR,Furniture,In Use
asset3065,EZPB1JI,B7:5B:E8:42:A1:B0,R&D,Furniture,In Use
asset3066,35BLOJG,2E:43:26:73:2E:EB,HR,Software,Out of Service
asset3067,FZZF93O,C2:50:93:4D:EA:B9,Sales,Software,Out of Service
asset3068,ZYOZ9AR,04:B9:67:7C:CA:95,HR,Software,Out of Service
asset3069,URN1JKN,E4:44:04:CB:5A:BC,R&D,Furniture,In Use
asset3070,FZT1FJS,9D:F7:F1:BD:E0:B2,Sales,Devices,Available
asset3071,FXEFAZZ,7B:A9:8A:76:CF:1F,R&D,Furniture,In Use
asset3072,ALZD86V,93:B3:05:26:D0:6F,R&D,Furniture,Out of Service
asset3073,UX0THUO,A2:E0:C1:3B:8E:F1,Marketing,Devices,In Use
asset3074,1E8R2NI,8D:16:1D:58:DD:03,HR,Devices,In Use
asset3075,1K3E86G,88:46:1D:43:8A:7C,HR,Devices,In Use
asset3076,E07GEX9,79:E9:F1:E5:3A:33,R&D,Devices,In Use
asset3077,4OMEE04,59:14:71:71:E4:5C,HR,Furniture,Available
asset3078,J8IN9QG,31:66:2D:AD:3A:F0,Marketing,Devices,Available
asset3079,1225T2F,FA:BA:1D:43:4E:46,Marketing,Software,In Use
asset3080,YM4JWC2,FD:61:18:9E:3D:FC,HR,Devices,In Use
asset3081,3WYLR2D,AC:00:03:C2:AD:1B,R&D,Software,Available
asset3082,WXY7PXO,CB:C9:23:0C:A6:C0,R&D,Devices,Out of Service
asset3083,KQVR385,6C:6F:C3:53:3B:B8,Marketing,Devices,Available
asset3084,OKS2LXZ,58:77:46:C4:3D:82,Sales,Devices,Available
asset3085,Y2A7K8A,A9:E2:AB:01:77:E3,Finance,Software,Available
asset3086,JRE1HLD,66:48:FF:78:B6:A0,Sales,Furniture,Out of Service
asset3087,0HOYYXH,90:5B:F5:5F:F9:FB,R&D,Devices,Out of Service
asset3088,M4LGATX,EF:A8:E9:72:8A:06,R&D,Devices,Available
asset3089,L4NWLWH,08:0F:8F:31:FF:43,Finance,Software,Out of Service
asset3090,V8OL8BU,83:E6:7E:E6:AB:FF,R&D,Furniture,In Use
asset3091,1M93FBA,D4:E3:91:EB:D6:55,Marketing,Devices,In Use
asset3092,JR6D9Z0,84:79:8F:AB:5F:70,Marketing,Devices,In Use
asset3093,NLKH5PC,8D:5C:77:BB:84:73,R&D,Devices,Available
asset3094,JKP3ZB2,4D:AD:15:39:F7:60,Finance,Furniture,Available
asset3095,C2UHIEY,C3:15:17:63:C6:FB,Finance,Furniture,Available
asset3096,HVRC2VL,03:AC:16:A4:E7:4B,HR,Furniture,Out of Service
asset3097,WHCF259,0F:06:41:6E:C1:0F,HR,Furniture,Out of Service
asset3098,5QA32SR,A9:97:B1:A0:B0:F6,Finance,Furniture,In Use
asset3099,QQ9CX3X,18:9C:50:C4:C4:09,Marketing,Furniture,In Use
asset3100,HY3U65K,89:FF:21:79:17:CF,Sales,Software,Available
asset3101,XICG5W9,D9:D6:CC:FC:20:C5,R&D,Devices,In Use
asset3102,00AKTG0,FA:E8:69:68:16:A6,Finance,Furniture,In Use
asset3103,D7G2IJH,2C:64:4E:E2:5C:D0,Finance,Devices,Out of Service
asset3104,F0322U4,BB:C6:CD:03:90:AA,HR,Furniture,In Use
asset3105,9V9GK52,99:72:2F:C3:F2:4A,Marketing,Software,In Use
asset3106,58EDQM6,56:A4:7D:B0:6D:00,R&D,Furniture,Out of Service
asset3107,0C29L4D,AB:95:C2:67:A5:A6,Marketing,Furniture,Out of Service
asset3108,Q4IC6ON,D7:64:98:7E:FE:5C,HR,Furniture,Out of Service
asset3109,BFLXWB7,02:36:4D:A7:31:12,R&D,Devices,In Use
asset3110,VI0S15C,7D:A8:3E:BE:87:CD,HR,Software,In Use
asset3111,MN4S0GM,D3:9C:67:3B:0D:BB,R&D,Devices,Available
asset3112,Z35IGTR,DE:A5:43:19:ED:54,Sales,Devices,Available
asset3113,Q8QL903,40:48:9A:84:4A:47,R&D,Furniture,Out of Service
asset3114,NIFW59U,E5:85:C8:70:1F:B1,Sales,Furniture,Out of Service
asset3115,8ZV8DRE,6B:D8:77:B0:94:61,Finance,Devices,Out of Service
asset3116,A8LQCK4,13:7E:94:88:F6:B5,Sales,Software,In Use
asset3117,QMFYOS1,44:CA:19:ED:00:92,R&D,Devices,Available
asset3118,31D24DU,43:AD:EE:F8:6A:9E,Sales,Software,Available
asset3119,0ZQ5WEK,04:A0:28:CC:40:A9,Finance,Devices,Available
asset3120,OUTXG92,BA:78:33:96:FD:8A,Marketing,Devices,In Use
asset3121,TZGIGXX,CC:1C:B6:A6:7A:64,Sales,Devices,In Use
asset3122,633DY6T,FA:86:DE:F1:8F:98,Finance,Devices,Out of Service
asset3123,B4MW6WR,80:8D:76:F1:8F:1F,Marketing,Furniture,Out of Service
asset3124,XP2YZMT,A0:3D:18:F2:29:7E,Finance,Devices,Out of Service
asset3125,PU8XB2Y,CE:06:9F:C6:1C:5C,Marketing,Software,Available
asset3126,YJ5A0R7,90:86:9C:CF:73:60,R&D,Devices,In Use
asset3127,Z4ZVDR1,19:E3:F4:88:90:05,Sales,Devices,Out of Service
asset3128,YP7GKXE,84:25:5E:AC:13:D4,R&D,Furniture,Out of Service
asset3129,T36FIQ2,04:E6:8E:B2:B0:60,Sales,Furniture,Available
asset3130,3RKTESR,39:3D:37:CC:03:58,Marketing,Furniture,Out of Service
asset3131,IJ6IBTJ,47:6F:B5:40:42:7C,Finance,Software,Out of Service
asset3132,VSRI91J,06:EE:C1:0A:AF:D6,R&D,Furniture,Out of Service
asset3133,DO3SPKR,59:3D:CE:CE:71:BF,Finance,Furniture,In Use
asset3134,TYQYZ39,92:6B:47:99:90:10,Finance,Furniture,Out of Service
asset3135,KN54R93,6D:C3:F9:03:EA:FA,Sales,Software,In Use
asset3136,NXQ0A2L,1B:01:50:12:AE:49,Finance,Devices,Available
asset3137,A0IWZWV,D6:63:72:17:1A:D5,Marketing,Furniture,Out of Service
asset3138,FMWJ2G5,69:73:5F:F3:EA:16,R&D,Furniture,In Use
asset3139,3MCJYN9,DE:A3:B3:F0:19:60,Finance,Devices,In Use
asset3140,G3BPMVN,EA:B0:D4:14:64:D1,HR,Software,Out of Service
asset3141,KC3QJOE,1F:FF:86:96:74:8A,Finance,Devices,Available
asset3142,IHDKXJC,D2:36:90:99:B1:3E,Sales,Devices,Available
asset3143,S8QV8B2,18:0B:33:D8:C2:C9,HR,Furniture,Out of Service
asset3144,QIEVBZJ,CB:07:69:9E:0D:E9,R&D,Devices,Out of Service
asset3145,CSN0VI7,B4:E9:83:F0:F1:0A,HR,Software,In Use
asset3146,1DJMTXY,6E:39:C3:0D:6D:D5,Marketing,Furniture,Out of Service
asset3147,RFH9336,03:C0:48:D2:9D:53,HR,Furniture,Available
asset3148,T99IEFI,02:D7:49:18:2C:1F,HR,Software,Available
asset3149,EDO0G8V,C7:63:D8:86:3F:E6,HR,Software,Out of Service
asset3150,XHU4YUZ,9B:51:3E:87:8E:3C,R&D,Devices,Available
asset3151,7S2MSJN,60:B2:AC:B1:CA:67,HR,Software,Available
asset3152,F6SYQJS,81:DC:0F:A7:82:66,Finance,Software,Available
asset3153,3G00ZKH,0A:C8:89:F7:8A:91,R&D,Devices,Out of Service
asset3154,O16E1KI,05:83:B2:4B:C5:5C,R&D,Devices,In Use
asset3155,L55BHI9,4C:00:3D:E9:BA:0F,R&D,Software,Out of Service
asset3156,U152WX4,18:35:BA:0D:AB:07,Marketing,Furniture,Available
asset3157,LWEMA45,ED:08:AA:8E:AB:63,R&D,Software,Out of Service
asset3158,PBL6DXT,9D:68:D2:9D:5D:9B,R&D,Software,In Use
asset3159,RWUK461,8D:D5:F5:B3:E8:7A,Marketing,Devices,In Use
asset3160,5FCUBVX,D2:55:F1:74:10:75,Marketing,Software,In Use
asset3161,FTCDZ13,15:D6:12:1A:DF:EC,R&D,Furniture,Available
asset3162,TOVT8Z9,FE:D6:F1:DF:DD:BA,R&D,Furniture,Available
asset3163,2XEY6VG,5F:45:BA:3C:DB:E7,Finance,Furniture,Available
asset3164,UZHY9YB,86:57:D9:27:63:6C,Finance,Devices,Available
asset3165,961L94Z,64:E5:B8:8E:D0:73,R&D,Furniture,In Use
asset3166,ZPMZF3Q,25:1D:07:2E:A4:50,Marketing,Software,Available
asset3167,64PX88J,CC:1E:7F:7E:DC:0E,HR,Software,Available
asset3168,OLA8KD6,42:FC:41:6B:23:F1,R&D,Devices,In Use
asset3169,NGU4W4T,E7:C9:35:98:F7:39,Sales,Devices,Out of Service
asset3170,WU551BI,0A:55:55:1C:48:54,R&D,Furniture,Available
asset3171,4PJ01GA,E4:DD:B9:A2:2D:4E,Finance,Software,Available
asset3172,FFP4DIS,36:D5:04:5A:83:04,Finance,Furniture,Out of Service
asset3173,DY5ZH2W,53:27:52:E5:1B:E4,R&D,Furniture,Available
asset3174,6ZG3Z48,F0:E6:9C:3D:3C:65,R&D,Furniture,In Use
asset3175,YJKQLFZ,D8:BD:46:9C:DC:26,Finance,Furniture,In Use
asset3176,YMQHS5X,6F:0C:96:E1:D8:6F,Sales,Software,In Use
asset3177,DALJ8OR,15:7C:A9:8D:8B:ED,R&D,Devices,In Use
asset3178,0M2RVZK,82:BE:73:32:7B:B3,HR,Software,Available
asset3179,5HJ21WD,03:86:44:B3:2D:23,Sales,Software,Out of Service
asset3180,PKUQOGI,16:0A:59:6D:37:87,Finance,Devices,In Use
asset3181,BC3FO9H,E4:DC:5C:54:30:32,Finance,Furniture,Available
asset3182,SG0DBSD,14:F5:81:E6:B7:2C,R&D,Software,Available
asset3183,Y746U03,9C:C1:D9:58:EA:F2,Marketing,Furniture,Available
asset3184,83KV4OQ,41:28:37:34:70:F5,Marketing,Devices,Out of Service
asset3185,R0C7188,03:40:5A:15:0B:BB,R&D,Furniture,In Use
asset3186,MYJSTEY,9E:86:3C:8A:A8:0A,Marketing,Furniture,In Use
asset3187,CSLPP2V,2B:03:2D:52:07:9E,HR,Devices,Available
asset3188,3VX66VK,A7:B5:EF:50:56:44,R&D,Software,Available
asset3189,Q3BQXYS,B4:31:B6:A0:54:2A,Marketing,Furniture,Available
asset3190,V7LOZ99,F0:56:FB:76:8A:72,HR,Software,Available
asset3191,MDK1SVZ,80:CD:1A:70:4D:72,Sales,Furniture,In Use
asset3192,KTNMDVK,FC:E2:AB:5E:A7:DB,Finance,Furniture,In Use
asset3193,KHL0TPB,1B:F5:8F:27:60:2F,HR,Software,Out of Service
asset3194,XXOA9IA,91:9B:27:4B:70:84,HR,Devices,Out of Service
asset3195,8NMTTG2,FE:C7:7D:5E:4C:DD,Finance,Software,In Use
asset3196,VI45YZQ,CA:24:52:55:89:70,R&D,Devices,In Use
asset3197,WDRZZ5T,EF:AB:EC:AF:23:2D,Finance,Software,Out of Service
asset3198,YFV8T2L,78:82:26:A2:CD:F4,Marketing,Devices,Available
asset3199,GCO8VSK,08:16:3D:63:63:E4,Sales,Software,In Use
asset3200,QRGJ7Z6,2C:EC:BF:32:84:6D,Marketing,Devices,In Use
asset3201,8OQ7AKG,D8:68:D0:64:AB:69,R&D,Software,In Use
asset3202,XN0VQ1K,F2:C5:59:28:79:DD,R&D,Furniture,Out of Service
asset3203,FWRCBOC,98:31:A3:40:DE:B1,R&D,Furniture,Available
asset3204,YLUAZQV,6B:56:44:8C:31:47,R&D,Devices,Available
asset3205,ZC3YEUO,66:DB:66:56:90:F7,Sales,Software,Available
asset3206,ITB57E5,27:A8:A7:DC:6D:48,R&D,Furniture,In Use
asset3207,SMCUQ70,82:19:DF:C6:59:57,Finance,Furniture,Out of Service
asset3208,0XRYU2W,1F:7F:E6:64:1E:57,Finance,Devices,In Use
asset3209,O8CLWS2,73:46:8F:31:85:2A,Sales,Furniture,Out of Service
asset3210,IXFD0PK,6E:B3:91:69:4E:F5,HR,Software,Available
asset3211,AC4JC3B,CF:E6:99:52:F7:D3,Marketing,Furniture,In Use
asset3212,LEDK704,B5:4B:A5:52:9C:A0,Marketing,Software,In Use
asset3213,C2X6P76,6E:53:EF:56:F8:BA,Sales,Furniture,In Use
asset3214,RH4UEXE,8A:7E:97:01:09:5D,Sales,Software,Available
asset3215,4CG977Y,EA:18:B2:FD:D3:80,Sales,Software,Available
asset3216,SD71RE9,A6:0C:00:09:FA:D8,Finance,Devices,Available
asset3217,DB0HA7G,A4:4F:39:9C:D0:F8,Finance,Furniture,In Use
asset3218,MDG8289,5E:A7:5C:AF:03:C8,Finance,Devices,Out of Service
asset3219,BQ4M0J8,30:F2:88:AF:D2:5F,Finance,Devices,Available
asset3220,MYLRHQ1,A7:26:E3:05:AE:4B,Marketing,Furniture,Available
asset3221,NTF7ZUQ,1F:C7:E6:A3:71:46,R&D,Devices,Out of Service
asset3222,XEFCL19,64:5E:D3:6E:D7:79,Sales,Furniture,Out of Service
asset3223,ARAN8I9,D8:C0:30:FF:F1:1A,Finance,Furniture,Out of Service
asset3224,O7YKV95,08:A7:CA:3A:48:3D,R&D,Furniture,Out of Service
asset3225,5XKT8NF,78:8F:07:05:75:96,Finance,Software,Available
asset3226,DMZ3IMF,3C:BA:13:BF:35:58,HR,Furniture,Available
asset3227,J6X05ZF,7A:D2:79:17:08:F2,HR,Software,Out of Service
asset3228,GZWBMVL,A6:EE:49:C1:94:E8,Sales,Software,In Use
asset3229,E3WODIS,B1:BC:76:46:1A:01,Finance,Software,In Use
asset3230,1GL6OR9,82:C6:A4:8F:2E:60,Marketing,Furniture,In Use
asset3231,ZMUISSB,09:9A:8E:26:92:AE,Marketing,Devices,Out of Service
asset3232,3QOTMFQ,40:8C:B3:13:43:98,HR,Furniture,In Use
asset3233,8ZI39IC,8A:2C:B3:64:18:F8,R&D,Software,In Use
asset3234,Z53QPOZ,52:58:02:27:9E:60,Finance,Devices,Out of Service
asset3235,6KGRYH1,95:EA:7B:76:9B:C5,Sales,Devices,Available
asset3236,L8443WD,FD:0C:47:D2:71:FE,Marketing,Devices,Available
asset3237,JRV8K5T,D1:5F:74:31:F2:20,Marketing,Devices,In Use
asset3238,S3V14WA,3E:41:62:74:F2:86,Sales,Furniture,Available
asset3239,NDJHES4,9E:0D:F8:54:49:9B,HR,Software,Available
asset3240,R5872ZU,18:7D:21:CB:C2:00,R&D,Devices,In Use
asset3241,MV0PDUS,58:6D:A8:DB:D5:3C,Finance,Furniture,Out of Service
asset3242,TXU31LK,1C:DA:56:AA:21:DA,HR,Furniture,Out of Service
asset3243,LT614FB,1E:AF:5F:67:19:08,Sales,Software,Available
asset3244,YZN74WE,18:E1:50:B8:5B:52,Sales,Devices,Out of Service
asset3245,PY76QVD,1F:E5:87:21:41:27,R&D,Software,In Use
asset3246,R6N8VN5,19:D0:11:3B:0F:C2,Finance,Devices,Available
asset3247,UZMOJO9,91:2B:7F:2B:0F:E8,R&D,Devices,Available
asset3248,WNLL5TC,EF:1F:87:F1:F3:72,Finance,Devices,Available
asset3249,V6LWVIU,81:E9:01:EC:4D:94,Marketing,Software,Available
asset3250,9H57IRL,88:04:41:9B:C0:F5,HR,Devices,In Use
asset3251,5HSXRYA,3B:2F:10:4F:D2:49,Finance,Devices,Out of Service
asset3252,IL6F846,CF:2C:B7:F4:7C:51,R&D,Furniture,Available
asset3253,EIS58UV,8C:82:7A:EE:B0:A9,R&D,Devices,Available
asset3254,YL2EMOD,68:11:08:58:32:77,HR,Furniture,Out of Service
asset3255,G87W0JN,D5:C5:CB:7E:8F:6D,Sales,Devices,In Use
asset3256,NY9T4OS,8E:50:FC:60:DA:DD,Finance,Devices,In Use
asset3257,MBT75KV,A8:5C:4A:CF:11:89,Marketing,Furniture,In Use
asset3258,9IM8TOI,08:E4:17:96:C3:7B,HR,Furniture,In Use
asset3259,XXXZF53,D8:1F:25:FF:71:D8,HR,Software,Out of Service
asset3260,UEWYMIL,8E:EB:6B:23:B6:07,HR,Software,Out of Service
asset3261,I1K1HTS,04:98:C4:8F:A9:99,R&D,Devices,Available
asset3262,DL92IGO,3D:6A:06:94:91:37,Finance,Devices,In Use
asset3263,N8U3LEY,61:5A:7A:23:37:33,HR,Furniture,Available
asset3264,OAHTSJH,D1:A9:1B:3F:F3:B5,R&D,Furniture,In Use
asset3265,69IOA8W,8B:36:4E:3A:7E:93,Marketing,Software,In Use
asset3266,QH85SI9,F2:78:73:84:DD:45,Finance,Software,Out of Service
asset3267,9A1UO3S,B0:FD:65:E3:92:B1,Marketing,Devices,Out of Service
asset3268,VH7ER3S,52:4F:F5:B4:56:5F,HR,Devices,Out of Service
asset3269,TF3FRE3,97:89:54:C3:C8:4A,Sales,Devices,In Use
asset3270,OZL7ZVB,B9:A5:A8:50:BC:74,R&D,Devices,Out of Service
asset3271,X2UHOWZ,E0:5B:CC:EE:97:4F,Finance,Software,Out of Service
asset3272,60H7FOH,FF:3B:71:E1:3A:B5,HR,Software,Available
asset3273,MGTD7L2,22:F2:4D:67:9F:F3,Sales,Furniture,In Use
asset3274,9PNO4CQ,EE:65:5F:EC:5A:8B,Finance,Software,Available
asset3275,V44R7LP,5A:B2:C6:C4:9B:A9,R&D,Furniture,In Use
asset3276,DFK2CA2,BD:70:0D:DB:4F:9E,HR,Furniture,Available
asset3277,0L43CBU,28:BE:CF:3C:08:25,R&D,Devices,Out of Service
asset3278,FMXRER7,D3:00:05:7B:FC:67,HR,Furniture,Available
asset3279,8SUGDDM,B8:5C:ED:81:03:D8,Marketing,Devices,In Use
asset3280,CFNNV2F,2C:86:FF:E8:7B:7B,R&D,Devices,In Use
asset3281,UA5Y8NN,2F:07:2E:96:F2:5F,Finance,Furniture,Available
asset3282,1YOZ7HV,6E:9D:B8:EF:1B:76,Sales,Furniture,Available
asset3283,QDQ0EVQ,B6:98:2A:1B:A7:6C,Sales,Furniture,In Use
asset3284,Q8EJJ4H,25:F7:76:36:2A:10,R&D,Furniture,Available
asset3285,B7IM3X5,77:AD:99:EC:E8:B5,HR,Software,In Use
asset3286,YS93M3U,2B:ED:63:8A:69:A2,R&D,Software,Available
asset3287,J5PTX00,C5:10:BA:CA:E2:B7,Marketing,Furniture,Out of Service
asset3288,D9FIC7E,5C:BC:79:40:06:B1,Marketing,Furniture,In Use
asset3289,IKYHSU7,4F:6C:3E:D1:BA:F5,R&D,Software,In Use
asset3290,KI40BPD,97:71:D0:1E:54:83,HR,Software,Available
asset3291,KYSC8Z8,8F:8B:98:CB:22:CE,Finance,Furniture,Out of Service
asset3292,4VQ1R56,60:94:11:E1:38:56,Marketing,Devices,Available
asset3293,9XRSVEZ,1C:6D:29:B9:48:8E,Sales,Devices,Available
asset3294,YD2GO60,1F:18:F2:D8:0E:C3,HR,Software,Out of Service
asset3295,SV7ANKX,D9:73:95:F7:53:87,Marketing,Devices,Available
asset3296,0VG28SN,68:78:AE:DC:42:A8,R&D,Furniture,Out of Service
asset3297,C9BWSH6,3B:41:DA:3E:D0:C5,Marketing,Devices,Available
asset3298,G37JZR7,CB:3C:5D:CD:89:E5,Sales,Furniture,Out of Service
asset3299,EBS7UXF,0A:77:6B:CE:92:88,HR,Devices,Available
asset3300,JJ011XT,BC:3D:C7:26:37:21,HR,Furniture,Out of Service
asset3301,LBL9EXC,A6:35:38:E9:D4:CD,Sales,Software,Out of Service
asset3302,8OIZF1V,82:4B:6A:A6:10:AC,Marketing,Furniture,Available
asset3303,PUMVJ03,D8:F3:FC:C4:BD:7A,R&D,Devices,In Use
asset3304,HWT6VZ2,97:70:D6:10:6F:27,HR,Furniture,Available
asset3305,9GELRZT,F8:7A:27:C2:B9:53,HR,Devices,In Use
asset3306,1RDMW6R,0A:A2:FA:3D:AC:AC,HR,Devices,In Use
asset3307,2P721Q7,4A:6D:4A:0A:24:24,Marketing,Software,Out of Service
asset3308,NRDOSTC,7B:55:2A:1F:BB:BA,Marketing,Software,Available
asset3309,V3PE9Y4,B0:41:8B:60:BF:07,Marketing,Software,Available
asset3310,Y4HPY6H,CC:4C:0D:CE:58:94,Marketing,Furniture,In Use
asset3311,8RZQS9Q,38:6E:5C:78:3F:4A,Finance,Software,Available
asset3312,J5GQP9K,BE:02:CC:6C:A8:74,Marketing,Furniture,In Use
asset3313,T2PHDST,EA:64:07:83:5C:45,R&D,Software,Available
asset3314,NZ8JYRH,29:7E:02:3F:69:EA,R&D,Furniture,Available
asset3315,OTKNRWG,C5:8E:F1:99:B6:1C,Sales,Furniture,Out of Service
asset3316,Q90M7UX,A1:AA:2A:2C:9E:40,HR,Software,In Use
asset3317,CH0IBQO,E6:D3:36:73:41:08,HR,Devices,In Use
asset3318,97HYAX0,E8:A9:EF:A8:05:AD,Finance,Devices,Out of Service
asset3319,1XKRYHJ,C7:0C:5E:98:76:1B,Sales,Software,Available
asset3320,UODMTMF,1E:31:DF:4D:01:B0,HR,Furniture,Available
asset3321,QEZMC3I,F9:F4:00:A4:2A:B8,R&D,Software,Available
asset3322,Q813R72,CB:5F:15:2A:62:79,HR,Furniture,In Use
asset3323,0OH78M4,EE:C9:85:DE:EF:1F,Finance,Software,In Use
asset3324,YQBGXFV,54:55:60:FD:A3:F9,R&D,Furniture,Out of Service
asset3325,FMX8P8V,AA:F7:B6:5D:2D:17,R&D,Devices,Out of Service
asset3326,XPA2UX4,E8:A4:AB:2C:AC:5E,Finance,Furniture,In Use
asset3327,XQ79ZG7,F6:B8:90:11:31:38,Finance,Software,Available
asset3328,BS6FD0Z,FB:AE:81:E0:C0:8B,Finance,Software,In Use
